country,year,nitrous_oxide,agricultural_land,greenhouse_gas_emissions,irrigated_land,population_growth,urban_population,GDP,forest_area
Sri Lanka,2020,,,,,,18.713,,
Sri Lanka,2019,,,,,,18.585,,
Sri Lanka,2018,,,,,,18.476,,
Sri Lanka,2017,,,,,,18.384,,
Sri Lanka,2016,,,,,,18.311,,
Sri Lanka,2015,,,,,,18.256,,
Sri Lanka,2014,,,,,,18.218,,
Sri Lanka,2013,,,,,,18.198,,
Sri Lanka,2012,,,,,,18.196,,
Sri Lanka,2011,,,,,,18.211,,
Sri Lanka,2010,,,,,,18.226,,
Sri Lanka,2009,,,,,,18.242,,
Sri Lanka,2008,,,,,,18.257,,
Sri Lanka,2007,,,,,,18.272,,
Sri Lanka,2006,,,,,,18.288,,
Sri Lanka,2005,,,,,,18.303,,
Sri Lanka,2004,,,,,,18.319,,
Sri Lanka,2003,,,,,,18.334,,
Sri Lanka,2002,,,,,,18.349,,
Sri Lanka,2001,,,,,,18.365,,
Sri Lanka,2000,,,,,,18.38,,
Sri Lanka,1999,,,,,,18.396,,
Sri Lanka,1998,,,,,,18.411,,
Sri Lanka,1997,,,,,,18.427,,
Sri Lanka,1996,,,,,,18.442,,
Sri Lanka,1995,,,,,,18.458,,
Sri Lanka,1994,,,,,,18.473,,
Sri Lanka,1993,,,,,,18.489,,
Sri Lanka,1992,,,,,,18.504,,
Sri Lanka,1991,,,,,,18.52,,
Sri Lanka,1990,,,,,,18.535,,
Mexico,2020,,,,,,80.731,,
Mexico,2019,,,,,,80.444,,
Mexico,2018,,,,,,80.156,,
Mexico,2017,,,,,,79.867,,
Mexico,2016,,,,,,79.577,,
Mexico,2015,,,,,,79.285,,
Mexico,2014,,,,,,78.993,,
Mexico,2013,,,,,,78.699,,
Mexico,2012,,,,,,78.405,,
Mexico,2011,,,,,,78.111,,
Mexico,2010,,,,,,77.815,,
Mexico,2009,,,,,,77.52,,
Mexico,2008,,,,,,77.222,,
Mexico,2007,,,,,,76.92,,
Mexico,2006,,,,,,76.616,,
Mexico,2005,,,,,,76.308,,
Mexico,2004,,,,,,75.997,,
Mexico,2003,,,,,,75.682,,
Mexico,2002,,,,,,75.365,,
Mexico,2001,,,,,,75.045,,
Mexico,2000,,,,,,74.722,,
Mexico,1999,,,,,,74.441,,
Mexico,1998,,,,,,74.186,,
Mexico,1997,,,,,,73.929,,
Mexico,1996,,,,,,73.67,,
Mexico,1995,,,,,,73.368,,
Mexico,1994,,,,,,72.985,,
Mexico,1993,,,,,,72.598,,
Mexico,1992,,,,,,72.209,,
Mexico,1991,,,,,,71.816,,
Mexico,1990,,,,,,71.419,,
Netherlands,2020,,,,,,92.236,,
Netherlands,2019,,,,,,91.876,,
Netherlands,2018,,,,,,91.49,,
Netherlands,2017,,,,,,91.077,,
Netherlands,2016,,,,,,90.635,,
Netherlands,2015,,,,,,90.173,,
Netherlands,2014,,,,,,89.69,,
Netherlands,2013,,,,,,89.187,,
Netherlands,2012,,,,,,88.588,,
Netherlands,2011,,,,,,87.879,,
Netherlands,2010,,,,,,87.134,,
Netherlands,2009,,,,,,86.288,,
Netherlands,2008,,,,,,85.402,,
Netherlands,2007,,,,,,84.539,,
Netherlands,2006,,,,,,83.636,,
Netherlands,2005,,,,,,82.63,,
Netherlands,2004,,,,,,81.514,,
Netherlands,2003,,,,,,80.341,,
Netherlands,2002,,,,,,79.113,,
Netherlands,2001,,,,,,77.83,,
Netherlands,2000,,,,,,76.795,,
Netherlands,1999,,,,,,76.03,,
Netherlands,1998,,,,,,75.25,,
Netherlands,1997,,,,,,74.453,,
Netherlands,1996,,,,,,73.64,,
Netherlands,1995,,,,,,72.809,,
Netherlands,1994,,,,,,71.962,,
Netherlands,1993,,,,,,71.1,,
Netherlands,1992,,,,,,70.223,,
Netherlands,1991,,,,,,69.329,,
Netherlands,1990,,,,,,68.684,,
Pakistan,2020,,,,,,37.165,,
Pakistan,2019,,,,,,36.907,,
Pakistan,2018,,,,,,36.666,,
Pakistan,2017,,,,,,36.442,,
Pakistan,2016,,,,,,36.234,,
Pakistan,2015,,,,,,36.026,,
Pakistan,2014,,,,,,35.819,,
Pakistan,2013,,,,,,35.613,,
Pakistan,2012,,,,,,35.408,,
Pakistan,2011,,,,,,35.202,,
Pakistan,2010,,,,,,34.997,,
Pakistan,2009,,,,,,34.793,,
Pakistan,2008,,,,,,34.59,,
Pakistan,2007,,,,,,34.387,,
Pakistan,2006,,,,,,34.184,,
Pakistan,2005,,,,,,33.982,,
Pakistan,2004,,,,,,33.781,,
Pakistan,2003,,,,,,33.58,,
Pakistan,2002,,,,,,33.38,,
Pakistan,2001,,,,,,33.18,,
Pakistan,2000,,,,,,32.982,,
Pakistan,1999,,,,,,32.783,,
Pakistan,1998,,,,,,32.585,,
Pakistan,1997,,,,,,32.348,,
Pakistan,1996,,,,,,32.092,,
Pakistan,1995,,,,,,31.836,,
Pakistan,1994,,,,,,31.582,,
Pakistan,1993,,,,,,31.329,,
Pakistan,1992,,,,,,31.077,,
Pakistan,1991,,,,,,30.826,,
Pakistan,1990,,,,,,30.576,,
Russian Federation,2020,,,,,,74.754,,
Russian Federation,2019,,,,,,74.587,,
Russian Federation,2018,,,,,,74.433,,
Russian Federation,2017,,,,,,74.292,,
Russian Federation,2016,,,,,,74.164,,
Russian Federation,2015,,,,,,74.05,,
Russian Federation,2014,,,,,,73.95,,
Russian Federation,2013,,,,,,73.863,,
Russian Federation,2012,,,,,,73.791,,
Russian Federation,2011,,,,,,73.732,,
Russian Federation,2010,,,,,,73.687,,
Russian Federation,2009,,,,,,73.642,,
Russian Federation,2008,,,,,,73.598,,
Russian Federation,2007,,,,,,73.553,,
Russian Federation,2006,,,,,,73.508,,
Russian Federation,2005,,,,,,73.463,,
Russian Federation,2004,,,,,,73.418,,
Russian Federation,2003,,,,,,73.373,,
Russian Federation,2002,,,,,,73.341,,
Russian Federation,2001,,,,,,73.346,,
Russian Federation,2000,,,,,,73.35,,
Russian Federation,1999,,,,,,73.354,,
Russian Federation,1998,,,,,,73.359,,
Russian Federation,1997,,,,,,73.363,,
Russian Federation,1996,,,,,,73.367,,
Russian Federation,1995,,,,,,73.372,,
Russian Federation,1994,,,,,,73.376,,
Russian Federation,1993,,,,,,73.381,,
Russian Federation,1992,,,,,,73.385,,
Russian Federation,1991,,,,,,73.389,,
Russian Federation,1990,,,,,,73.394,,
Turkiye,2020,,,,,,76.105,,
Turkiye,2019,,,,,,75.63,,
Turkiye,2018,,,,,,75.143,,
Turkiye,2017,,,,,,74.644,,
Turkiye,2016,,,,,,74.134,,
Turkiye,2015,,,,,,73.611,,
Turkiye,2014,,,,,,73.077,,
Turkiye,2013,,,,,,72.531,,
Turkiye,2012,,,,,,71.974,,
Turkiye,2011,,,,,,71.402,,
Turkiye,2010,,,,,,70.825,,
Turkiye,2009,,,,,,70.241,,
Turkiye,2008,,,,,,69.651,,
Turkiye,2007,,,,,,69.053,,
Turkiye,2006,,,,,,68.45,,
Turkiye,2005,,,,,,67.84,,
Turkiye,2004,,,,,,67.225,,
Turkiye,2003,,,,,,66.602,,
Turkiye,2002,,,,,,65.974,,
Turkiye,2001,,,,,,65.34,,
Turkiye,2000,,,,,,64.741,,
Turkiye,1999,,,,,,64.223,,
Turkiye,1998,,,,,,63.703,,
Turkiye,1997,,,,,,63.179,,
Turkiye,1996,,,,,,62.653,,
Turkiye,1995,,,,,,62.123,,
Turkiye,1994,,,,,,61.59,,
Turkiye,1993,,,,,,61.055,,
Turkiye,1992,,,,,,60.518,,
Turkiye,1991,,,,,,59.976,,
Turkiye,1990,,,,,,59.203,,
United States,2020,,,,,,82.664,,
United States,2019,,,,,,82.459,,
United States,2018,,,,,,82.256,,
United States,2017,,,,,,82.058,,
United States,2016,,,,,,81.862,,
United States,2015,,,,,,81.671,,
United States,2014,,,,,,81.483,,
United States,2013,,,,,,81.299,,
United States,2012,,,,,,81.119,,
United States,2011,,,,,,80.944,,
United States,2010,,,,,,80.772,,
United States,2009,,,,,,80.606,,
United States,2008,,,,,,80.438,,
United States,2007,,,,,,80.269,,
United States,2006,,,,,,80.099,,
United States,2005,,,,,,79.928,,
United States,2004,,,,,,79.757,,
United States,2003,,,,,,79.583,,
United States,2002,,,,,,79.409,,
United States,2001,,,,,,79.234,,
United States,2000,,,,,,79.057,,
United States,1999,,,,,,78.742,,
United States,1998,,,,,,78.377,,
United States,1997,,,,,,78.008,,
United States,1996,,,,,,77.636,,
United States,1995,,,,,,77.257,,
United States,1994,,,,,,76.875,,
United States,1993,,,,,,76.488,,
United States,1992,,,,,,76.097,,
United States,1991,,,,,,75.701,,
United States,1990,,,,,,75.3,,
Brazil,2020,,,,,,,5.89324626620754,
Brazil,2019,,,,,,,4.20501409511746,
Brazil,2018,,,,,,,4.42039930371976,
Brazil,2017,,,,,,,4.60059169443834,
Brazil,2016,,,,,,,4.8913535874273,
Brazil,2015,,,,,,,4.31914942823679,
Brazil,2014,,,,,,,4.32561053783429,
Brazil,2013,,,,,,,4.50688618159962,
Brazil,2012,,,,,,,4.16832822291464,
Brazil,2011,,,,,,,4.34203412728966,
Brazil,2010,,,,,,,4.11575648789108,
Brazil,2009,,,,,,,4.47677399083166,
Brazil,2008,,,,,,,4.56785118284293,
Brazil,2007,,,,,,,4.41691543572253,
Brazil,2006,,,,,,,4.37004377799776,
Brazil,2005,,,,,,,4.65116882277665,
Brazil,2004,,,,,,,5.66531157678892,
Brazil,2003,,,,,,,6.16718438742418,
Brazil,2002,,,,,,,5.47527489476281,
Brazil,2001,,,,,,,4.80104301895508,
Brazil,2000,,,,,,,4.7504599720911,
Brazil,1999,,,,,,,4.64598153820665,
Brazil,1998,,,,,,,4.75004478756631,
Brazil,1997,,,,,,,4.68504702548169,
Brazil,1996,,,,,,,4.76841120833167,
Brazil,1995,,,,,,,5.01166646493437,
Brazil,1994,,,,,,,8.72198937517673,
Brazil,1993,,,,,,,6.77810924758191,
Brazil,1992,,,,,,,6.80608522773954,
Brazil,1991,,,,,,,6.84138945983405,
Brazil,1990,,,,,,,6.96344065508138,
China,2020,,,,,,,7.69864251697224,
China,2019,,,,,,,7.1436902775818,
China,2018,,,,,,,7.04302025319625,
China,2017,,,,,,,7.46356501656873,
China,2016,,,,,,,8.0572875346436,
China,2015,,,,,,,8.38701488219603,
China,2014,,,,,,,8.64349139629661,
China,2013,,,,,,,8.94289396230057,
China,2012,,,,,,,9.11371387030751,
China,2011,,,,,,,9.17765379535199,
China,2010,,,,,,,9.32517694053669,
China,2009,,,,,,,9.63618551442703,
China,2008,,,,,,,10.1690478477936,
China,2007,,,,,,,10.2461657566004,
China,2006,,,,,,,10.6257605278405,
China,2005,,,,,,,11.6414956029627,
China,2004,,,,,,,12.916648166837,
China,2003,,,,,,,12.3489989652141,
China,2002,,,,,,,13.3014877126424,
China,2001,,,,,,,13.9834613522186,
China,2000,,,,,,,14.6762416552585,
China,1999,,,,,,,16.0647884669624,
China,1998,,,,,,,17.1590347605501,
China,1997,,,,,,,17.8952767359135,
China,1996,,,,,,,19.3254855475406,
China,1995,,,,,,,19.5965196106392,
China,1994,,,,,,,19.4742827285474,
China,1993,,,,,,,19.3074684038403,
China,1992,,,,,,,21.3288613741081,
China,1991,,,,,,,24.034067384598,
China,1990,,,,,,,26.5843081183771,
Germany,2020,,,,,,,0.735309838577486,
Germany,2019,,,,,,,0.778988584507752,
Germany,2018,,,,,,,0.689013201261335,
Germany,2017,,,,,,,0.851748919550925,
Germany,2016,,,,,,,0.69843112985447,
Germany,2015,,,,,,,0.684691591379231,
Germany,2014,,,,,,,0.904547674923055,
Germany,2013,,,,,,,0.942643214114216,
Germany,2012,,,,,,,0.847918814268698,
Germany,2011,,,,,,,0.910022423855418,
Germany,2010,,,,,,,0.803696771174544,
Germany,2009,,,,,,,0.695334317361279,
Germany,2008,,,,,,,0.83833040773771,
Germany,2007,,,,,,,0.77886019483507,
Germany,2006,,,,,,,0.737585322085632,
Germany,2005,,,,,,,0.726955700932129,
Germany,2004,,,,,,,0.951063416014002,
Germany,2003,,,,,,,0.832259435604571,
Germany,2002,,,,,,,0.900496788164431,
Germany,2001,,,,,,,1.08343229583805,
Germany,2000,,,,,,,0.994789221891906,
Germany,1999,,,,,,,0.958397265329112,
Germany,1998,,,,,,,0.975317957526236,
Germany,1997,,,,,,,1.03138464676338,
Germany,1996,,,,,,,1.04216760869792,
Germany,1995,,,,,,,0.995455529106254,
Germany,1994,,,,,,,0.975540433439917,
Germany,1993,,,,,,,0.96156811678632,
Germany,1992,,,,,,,1.00542871579145,
Germany,1991,,,,,,,1.10152604363728,
Germany,1990,,,,,,,,
France,2020,,,,,,,1.59684045057016,
France,2019,,,,,,,1.52245926892254,
France,2018,,,,,,,1.64887661606241,
France,2017,,,,,,,1.54241477388973,
France,2016,,,,,,,1.43711486668854,
France,2015,,,,,,,1.60564438654459,
France,2014,,,,,,,1.55635615985933,
France,2013,,,,,,,1.45863217691004,
France,2012,,,,,,,1.63179503677703,
France,2011,,,,,,,1.6502871934041,
France,2010,,,,,,,1.60402828863388,
France,2009,,,,,,,1.32316199671353,
France,2008,,,,,,,1.51522299962858,
France,2007,,,,,,,1.6129929533935,
France,2006,,,,,,,1.51849064281003,
France,2005,,,,,,,1.68010170422531,
France,2004,,,,,,,1.82269094417374,
France,2003,,,,,,,1.85016428870167,
France,2002,,,,,,,2.01085885192927,
France,2001,,,,,,,2.10700819139254,
France,2000,,,,,,,2.0983575513075,
France,1999,,,,,,,2.23626141060772,
France,1998,,,,,,,2.36245983418843,
France,1997,,,,,,,2.34425581519473,
France,1996,,,,,,,2.40428151846333,
France,1995,,,,,,,2.44477223085466,
France,1994,,,,,,,2.40069431554573,
France,1993,,,,,,,2.29573275639404,
France,1992,,,,,,,2.59278875102455,
France,1991,,,,,,,2.61435094645531,
France,1990,,,,,,,3.13683503140822,
Japan,2020,,,,,,,1.04427085559301,
Japan,2019,,,,,,,1.03290794913152,
Japan,2018,,,,,,,1.04441214336741,
Japan,2017,,,,,,,1.12844054943922,
Japan,2016,,,,,,,1.12498130848332,
Japan,2015,,,,,,,1.03412007048647,
Japan,2014,,,,,,,0.996605700341743,
Japan,2013,,,,,,,1.06671782970179,
Japan,2012,,,,,,,1.12285396244805,
Japan,2011,,,,,,,1.08027176258707,
Japan,2010,,,,,,,1.10828108130349,
Japan,2009,,,,,,,1.08231650645818,
Japan,2008,,,,,,,1.05410176653648,
Japan,2007,,,,,,,1.05336413232639,
Japan,2006,,,,,,,1.08249674589504,
Japan,2005,,,,,,,1.11162940578642,
Japan,2004,,,,,,,1.23095748420526,
Japan,2003,,,,,,,1.29902822421038,
Japan,2002,,,,,,,1.37649059914159,
Japan,2001,,,,,,,1.36750619152798,
Japan,2000,,,,,,,1.5178803390325,
Japan,1999,,,,,,,1.57606029050321,
Japan,1998,,,,,,,1.60328829179787,
Japan,1997,,,,,,,1.52791284775844,
Japan,1996,,,,,,,1.65353373586368,
Japan,1995,,,,,,,1.6450302762486,
Japan,1994,,,,,,,1.89211105306723,
Japan,1993,,,,,,,,
Japan,1992,,,,,,,,
Japan,1991,,,,,,,,
Japan,1990,,,,,,,,
Sri Lanka,2020,,,,,,,8.59022186953242,
Sri Lanka,2019,,,,,,,7.57887059941598,
Sri Lanka,2018,,,,,,,8.02378771565683,
Sri Lanka,2017,,,,,,,7.83302897386965,
Sri Lanka,2016,,,,,,,7.42679969565881,
Sri Lanka,2015,,,,,,,8.18427146086627,
Sri Lanka,2014,,,,,,,8.0066097934062,
Sri Lanka,2013,,,,,,,7.66651651786187,
Sri Lanka,2012,,,,,,,7.44932552745842,
Sri Lanka,2011,,,,,,,8.83166396340375,
Sri Lanka,2010,,,,,,,8.49614027763446,
Sri Lanka,2009,,,,,,,12.691971303497,
Sri Lanka,2008,,,,,,,13.379200767591,
Sri Lanka,2007,,,,,,,11.6831643328505,
Sri Lanka,2006,,,,,,,11.3362802346632,
Sri Lanka,2005,,,,,,,11.8194768226447,
Sri Lanka,2004,,,,,,,12.5438041438828,
Sri Lanka,2003,,,,,,,13.230514884212,
Sri Lanka,2002,,,,,,,14.2793225360883,
Sri Lanka,2001,,,,,,,20.0666052033611,
Sri Lanka,2000,,,,,,,19.9273150418722,
Sri Lanka,1999,,,,,,,20.7284809437567,
Sri Lanka,1998,,,,,,,21.1644905234453,
Sri Lanka,1997,,,,,,,21.9486006411524,
Sri Lanka,1996,,,,,,,22.5390632811198,
Sri Lanka,1995,,,,,,,23.1401230659566,
Sri Lanka,1994,,,,,,,23.9738394947883,
Sri Lanka,1993,,,,,,,24.8807033118813,
Sri Lanka,1992,,,,,,,26.1223611336451,
Sri Lanka,1991,,,,,,,27.0879705649331,
Sri Lanka,1990,,,,,,,26.6849955743604,
Mexico,2020,,,,,,,3.79849641975051,
Mexico,2019,,,,,,,3.39431297657728,
Mexico,2018,,,,,,,3.38380038252913,
Mexico,2017,,,,,,,3.38107388194982,
Mexico,2016,,,,,,,3.34646441999055,
Mexico,2015,,,,,,,3.19192365688526,
Mexico,2014,,,,,,,3.13208940239957,
Mexico,2013,,,,,,,3.13878369494526,
Mexico,2012,,,,,,,3.17392496725059,
Mexico,2011,,,,,,,3.08846155393052,
Mexico,2010,,,,,,,3.21915447615495,
Mexico,2009,,,,,,,3.24149414069732,
Mexico,2008,,,,,,,3.16037871706611,
Mexico,2007,,,,,,,3.18171470291719,
Mexico,2006,,,,,,,3.0758258597569,
Mexico,2005,,,,,,,3.07320418494207,
Mexico,2004,,,,,,,3.33919043587465,
Mexico,2003,,,,,,,3.38748649595129,
Mexico,2002,,,,,,,3.27828185504542,
Mexico,2001,,,,,,,3.40326534775438,
Mexico,2000,,,,,,,3.32308631189687,
Mexico,1999,,,,,,,3.68106668954497,
Mexico,1998,,,,,,,4.15870216041237,
Mexico,1997,,,,,,,4.45028675189157,
Mexico,1996,,,,,,,4.868467241268,
Mexico,1995,,,,,,,4.42487070737758,
Mexico,1994,,,,,,,4.61686056209261,
Mexico,1993,,,,,,,5.10049986844184,
Mexico,1992,,,,,,,5.99898080999225,
Mexico,1991,,,,,,,6.49698974856723,
Mexico,1990,,,,,,,6.66709637889891,
Netherlands,2020,,,,,,,1.58231210043807,
Netherlands,2019,,,,,,,1.63580569580164,
Netherlands,2018,,,,,,,1.65067371932604,
Netherlands,2017,,,,,,,1.85559496359799,
Netherlands,2016,,,,,,,1.76653203206948,
Netherlands,2015,,,,,,,1.72432783388019,
Netherlands,2014,,,,,,,1.73834058014176,
Netherlands,2013,,,,,,,1.79086489326427,
Netherlands,2012,,,,,,,1.65950447649648,
Netherlands,2011,,,,,,,1.57897407431895,
Netherlands,2010,,,,,,,1.77850926254758,
Netherlands,2009,,,,,,,1.55319264710119,
Netherlands,2008,,,,,,,1.63504831597131,
Netherlands,2007,,,,,,,1.81711000209958,
Netherlands,2006,,,,,,,1.94595463830049,
Netherlands,2005,,,,,,,1.85792627472621,
Netherlands,2004,,,,,,,1.86628779147758,
Netherlands,2003,,,,,,,2.05982722645814,
Netherlands,2002,,,,,,,2.07767536621722,
Netherlands,2001,,,,,,,2.22461562086905,
Netherlands,2000,,,,,,,2.29863696801156,
Netherlands,1999,,,,,,,2.32966750028012,
Netherlands,1998,,,,,,,2.55696876703991,
Netherlands,1997,,,,,,,2.96792269798345,
Netherlands,1996,,,,,,,2.87733043162858,
Netherlands,1995,,,,,,,3.10426130415388,
Netherlands,1994,,,,,,,3.2127518863297,
Netherlands,1993,,,,,,,3.1859394022493,
Netherlands,1992,,,,,,,3.63832099592807,
Netherlands,1991,,,,,,,3.90048520849344,
Netherlands,1990,,,,,,,4.01224047603857,
Pakistan,2020,,,,,,,21.8630041859978,
Pakistan,2019,,,,,,,20.6778713222887,
Pakistan,2018,,,,,,,21.6512353593957,
Pakistan,2017,,,,,,,21.9632035366872,
Pakistan,2016,,,,,,,22.3283302035697,
Pakistan,2015,,,,,,,23.817063157555,
Pakistan,2014,,,,,,,23.7445401162272,
Pakistan,2013,,,,,,,23.8321164648607,
Pakistan,2012,,,,,,,23.710248671838,
Pakistan,2011,,,,,,,25.1291827073544,
Pakistan,2010,,,,,,,23.2815896365345,
Pakistan,2009,,,,,,,22.7173300134617,
Pakistan,2008,,,,,,,22.5002660331506,
Pakistan,2007,,,,,,,21.8004724351841,
Pakistan,2006,,,,,,,21.6079774493194,
Pakistan,2005,,,,,,,22.9604189838222,
Pakistan,2004,,,,,,,23.0829541928438,
Pakistan,2003,,,,,,,22.8647396972508,
Pakistan,2002,,,,,,,23.0629346440814,
Pakistan,2001,,,,,,,24.1982746064791,
Pakistan,2000,,,,,,,25.6172595844882,
Pakistan,1999,,,,,,,25.169285514224,
Pakistan,1998,,,,,,,25.3031382672009,
Pakistan,1997,,,,,,,24.4842507882018,
Pakistan,1996,,,,,,,23.1957958147755,
Pakistan,1995,,,,,,,23.4218793711634,
Pakistan,1994,,,,,,,22.7528245238533,
Pakistan,1993,,,,,,,22.1979399670103,
Pakistan,1992,,,,,,,23.3100129190967,
Pakistan,1991,,,,,,,22.8424456202234,
Pakistan,1990,,,,,,,23.0670733915693,
Russian Federation,2020,,,,,,,4.00204494456988,
Russian Federation,2019,,,,,,,3.53030291392166,
Russian Federation,2018,,,,,,,3.3942533806976,
Russian Federation,2017,,,,,,,3.55363208990976,
Russian Federation,2016,,,,,,,3.84021728459951,
Russian Federation,2015,,,,,,,3.87310448732299,
Russian Federation,2014,,,,,,,3.36060548804252,
Russian Federation,2013,,,,,,,2.99360048776678,
Russian Federation,2012,,,,,,,2.92603087775353,
Russian Federation,2011,,,,,,,3.1507257212962,
Russian Federation,2010,,,,,,,3.34389824902913,
Russian Federation,2009,,,,,,,4.08444869720522,
Russian Federation,2008,,,,,,,3.75334118813491,
Russian Federation,2007,,,,,,,3.77890170628363,
Russian Federation,2006,,,,,,,3.86131247121949,
Russian Federation,2005,,,,,,,4.25591600591586,
Russian Federation,2004,,,,,,,4.90444194789091,
Russian Federation,2003,,,,,,,5.50294605202332,
Russian Federation,2002,,,,,,,5.56571375282766,
Russian Federation,2001,,,,,,,5.87572156767964,
Russian Federation,2000,,,,,,,5.75171562849956,
Russian Federation,1999,,,,,,,6.58064760911948,
Russian Federation,1998,,,,,,,5.10339314799118,
Russian Federation,1997,,,,,,,5.86976214443115,
Russian Federation,1996,,,,,,,6.54937524189732,
Russian Federation,1995,,,,,,,6.69223108273929,
Russian Federation,1994,,,,,,,6.10956103151862,
Russian Federation,1993,,,,,,,7.55720377820535,
Russian Federation,1992,,,,,,,7.2633640189374,
Russian Federation,1991,,,,,,,13.7718984626385,
Russian Federation,1990,,,,,,,15.4610369450481,
Turkiye,2020,,,,,,,6.68055966342634,
Turkiye,2019,,,,,,,6.40077492846908,
Turkiye,2018,,,,,,,5.77601222087928,
Turkiye,2017,,,,,,,6.03862979568919,
Turkiye,2016,,,,,,,6.14229206403875,
Turkiye,2015,,,,,,,6.86837534505832,
Turkiye,2014,,,,,,,6.55723547339657,
Turkiye,2013,,,,,,,6.67610812297851,
Turkiye,2012,,,,,,,7.69487759202317,
Turkiye,2011,,,,,,,8.17395626522538,
Turkiye,2010,,,,,,,8.9669281343332,
Turkiye,2009,,,,,,,8.07198879989725,
Turkiye,2008,,,,,,,7.42466846883692,
Turkiye,2007,,,,,,,7.45702743708227,
Turkiye,2006,,,,,,,8.09488128822859,
Turkiye,2005,,,,,,,9.16534055228687,
Turkiye,2004,,,,,,,9.32742275784367,
Turkiye,2003,,,,,,,9.79514977798378,
Turkiye,2002,,,,,,,10.1907585574088,
Turkiye,2001,,,,,,,8.78803796915921,
Turkiye,2000,,,,,,,10.0328526543258,
Turkiye,1999,,,,,,,10.4578259441456,
Turkiye,1998,,,,,,,12.4503166318037,
Turkiye,1997,,,,,,,14.4611526932527,
Turkiye,1996,,,,,,,16.8545560944976,
Turkiye,1995,,,,,,,15.6932030829778,
Turkiye,1994,,,,,,,15.4628347718716,
Turkiye,1993,,,,,,,15.4160185614868,
Turkiye,1992,,,,,,,14.9836651520805,
Turkiye,1991,,,,,,,15.2470755823245,
Turkiye,1990,,,,,,,17.4762288321229,
United States,2020,,,,,,,1.05974256107364,
United States,2019,,,,,,,0.853686155645617,
United States,2018,,,,,,,0.909982302289731,
United States,2017,,,,,,,0.94941971387699,
United States,2016,,,,,,,0.942644552842604,
United States,2015,,,,,,,1.03393378310334,
United States,2014,,,,,,,1.17206510494526,
United States,2013,,,,,,,1.32108416447024,
United States,2012,,,,,,,1.14932964297306,
United States,2011,,,,,,,1.20055910284662,
United States,2010,,,,,,,1.02943733820679,
United States,2009,,,,,,,0.960285892029002,
United States,2008,,,,,,,1.05300059714298,
United States,2007,,,,,,,1.07512397740734,
United States,2006,,,,,,,1.00948718664602,
United States,2005,,,,,,,1.1505065593333,
United States,2004,,,,,,,1.26548363027696,
United States,2003,,,,,,,1.12104760396265,
United States,2002,,,,,,,0.973711859673977,
United States,2001,,,,,,,1.1292569744094,
United States,2000,,,,,,,1.15055536360653,
United States,1999,,,,,,,1.15124101558576,
United States,1998,,,,,,,1.21399691075917,
United States,1997,,,,,,,1.33691171038169,
United States,1996,,,,,,,,
United States,1995,,,,,,,,
United States,1994,,,,,,,,
United States,1993,,,,,,,,
United States,1992,,,,,,,,
United States,1991,,,,,,,,
United States,1990,,,,,,,,
Brazil,2020,,,,,,,,59.4174780513368
Brazil,2019,,,,,,,,59.5585261792696
Brazil,2018,,,,,,,,59.7084279516735
Brazil,2017,,,,,,,,59.8328814784151
Brazil,2016,,,,,,,,60.0710325503043
Brazil,2015,,,,,,,,60.2867145082518
Brazil,2014,,,,,,,,60.4708679203746
Brazil,2013,,,,,,,,60.6550213324974
Brazil,2012,,,,,,,,60.8391747446202
Brazil,2011,,,,,,,,61.023328156743
Brazil,2010,,,,,,,,61.2074815688658
Brazil,2009,,,,,,,,61.6801692721108
Brazil,2008,,,,,,,,62.1528569753558
Brazil,2007,,,,,,,,62.6255446786007
Brazil,2006,,,,,,,,63.0982323818457
Brazil,2005,,,,,,,,63.5709200850907
Brazil,2004,,,,,,,,64.0436077883357
Brazil,2003,,,,,,,,64.5162954915806
Brazil,2002,,,,,,,,64.9889831948257
Brazil,2001,,,,,,,,65.4616708980706
Brazil,2000,,,,,,,,65.9343586013156
Brazil,1999,,,,,,,,66.3867247976224
Brazil,1998,,,,,,,,66.8390909939293
Brazil,1997,,,,,,,,67.2914571902361
Brazil,1996,,,,,,,,67.7438233865429
Brazil,1995,,,,,,,,68.1961895828498
Brazil,1994,,,,,,,,68.6485557791566
Brazil,1993,,,,,,,,69.1009219754634
Brazil,1992,,,,,,,,69.5532881717703
Brazil,1991,,,,,,,,70.0056543680771
Brazil,1990,,,,,,,,70.4580205643839
China,2020,,,,,,,,23.3405957019611
China,2019,,,,,,,,23.1411655427356
China,2018,,,,,,,,22.9417353835101
China,2017,,,,,,,,22.7423102916965
China,2016,,,,,,,,22.5428773041647
China,2015,,,,,,,,22.3130941846073
China,2014,,,,,,,,22.1075946459969
China,2013,,,,,,,,21.9020948706353
China,2012,,,,,,,,21.6965960161134
China,2011,,,,,,,,21.49109623203
China,2010,,,,,,,,21.2855968996448
China,2009,,,,,,,,21.0350872157688
China,2008,,,,,,,,20.7845781828599
China,2007,,,,,,,,20.5340680339958
China,2006,,,,,,,,20.2835578851316
China,2005,,,,,,,,20.0330481613855
China,2004,,,,,,,,19.7825365378985
China,2003,,,,,,,,19.5320280602681
China,2002,,,,,,,,19.2815168805051
China,2001,,,,,,,,19.031006736957
China,2000,,,,,,,,18.7804969919467
China,1999,,,,,,,,18.5697548253474
China,1998,,,,,,,,18.359032585618
China,1997,,,,,,,,18.1483103458886
China,1996,,,,,,,,17.9375881061592
China,1995,,,,,,,,17.7268470575253
